Timestamp,Currency,,Annual total compensation,Annual gross base pay,Signing bonus,Value of bonus,Value of initial stock,Value of additional stock,Negotiated or not,Job type,Job title,Name of company,Publicly-traded or privately-held,Industry,Location,Cumulative work experience,Time under employer,Time in current position,Education level,Major/Concentration,,,Age,Gender,Ethnicity,Country,Cost of living
11/1/2019 10:25:20,US Dollar (USD),Salary,134.0,134.0,0.0,0.0,0.0,,Yes,Full-time,Staff Software Engineer,,Privately-held,Power Management,Mostly in office (some remote allowed),300.0,67.0,31.0,Bachelor's (4-year) Degree,Computer Science,Pursuing Master's Degree,Computer Science,50.0,Male,Hispanic/Latino,USA,High cost of living
11/1/2019 19:53:32,US Dollar (USD),Salary,78.0,78.0,,,,,Yes,Full-time,Software Engineer,GE Healthcare,Publicly-traded,Medical Technology,Fully on-site position (never or almost-never remote),18.0,48.0,18.0,Bachelor's (4-year) Degree,Biomedical Engineering,Other,,25.0,Female,White,United States,Medium cost of living
11/3/2019 9:57:11,US Dollar (USD),Salary,47.0,47.0,,,,,No,Full-time,Junior IT Consultant,Cision,Publicly-traded,Public Relations and Earned Media,Mostly in office (some remote allowed),0.0,0.0,0.0,Some college/university (did not graduate),Computer Information Systems,Pursuing Associate's (2-year) Degree,Computer Information Systems,20.0,Male,White,United States,Low cost of living
11/3/2019 13:22:19,US Dollar (USD),Salary,93.0,85.0,0.0,0.0,0.0,0.0,No,Full-time,Software Engineer,,Privately-held,Defense,Fully on-site position (never or almost-never remote),12.0,3.0,3.0,Bachelor's (4-year) Degree,Computer Science,Pursuing Master's Degree,Computer Science,22.0,Male,White,USA,Medium cost of living
11/3/2019 20:39:00,US Dollar (USD),Salary,71.0,71.0,,,,,No,Full-time,junior software developer,Leidos,Publicly-traded,Defense,Mostly in office (some remote allowed),36.0,18.0,18.0,Bachelor's (4-year) Degree,Computer Engineering,Other,,24.0,Male,White,USA,Medium cost of living
11/7/2019 23:15:31,US Dollar (USD),Salary,113.5,110.5,0.0,3.0,0.0,0.0,No,Full-time,Machine Learning Engineer,DOE,Privately-held,Government/Defense,Mostly in office (some remote allowed),48.0,48.0,36.0,Master's Degree,Computer Science,Other,Computer Vision,26.0,Female,White,United States,Medium cost of living
11/8/2019 12:15:17,US Dollar (USD),Salary,135.0,120.0,10.0,12.0,,,Yes,Full-time,Software Engineer,,Publicly-traded,Media,Mostly in office (some remote allowed),30.0,6.0,6.0,Bachelor's (4-year) Degree,Computer Science,Pursuing Master's Degree,,24.0,Male,"Hispanic/Latino, Arab",USA,High cost of living
11/9/2019 14:25:20,US Dollar (USD),Hourly,107.0,97.0,,,,,No,Intern,iOS app dev,,Publicly-traded,tech/business crm,Fully on-site position (never or almost-never remote),24.0,0.0,0.0,Some college/university (did not graduate),Computer Science,Pursuing Bachelor's (4-year) Degree,Computer Science,20.0,Male,Asian,USA,High cost of living
11/10/2019 8:37:30,US Dollar (USD),Salary,125.0,125.0,,,,,Yes,Full-time,Lead Software Engineer,,Privately-held,Government,Mostly in office (some remote allowed),156.0,18.0,18.0,Master's Degree,Computer Science,Other,,30.0,Female,White,USA,Low cost of living
11/12/2019 1:09:57,US Dollar (USD),Salary,210.0,160.0,25.0,11.2,50.0,17.0,Yes,Full-time,Senior Software Engineer,Microsoft,Publicly-traded,Software,Mostly in office (some remote allowed),161.0,10.0,10.0,Bachelor's (4-year) Degree,Computer Science,Other,,36.0,Male,White,US,High cost of living
11/14/2019 13:42:20,US Dollar (USD),Salary,110.0,100.0,,10.0,,,Yes,Full-time,Sr software engineer,,Publicly-traded,Media,Fully remote,48.0,30.0,6.0,Bachelor's (4-year) Degree,Statistics,Other,,27.0,Male,White,,Medium cost of living
11/14/2019 21:25:19,US Dollar (USD),Salary,159.0,0.112,0.036,0.0,0.08,,No,Full-time,Software Development Engineer 1,Amazon,Publicly-traded,Tech,Mostly in office (some remote allowed),3.0,3.0,0.0,Bachelor's (4-year) Degree,Computer Science,Pursuing Bachelor's (4-year) Degree,,24.0,Male,White,USA,Medium cost of living
11/15/2019 1:58:24,US Dollar (USD),Salary,105.0,90.0,10.0,4.0,,,No,Full-time,Technology Development Program Associate,Capital One,Publicly-traded,Financial Services,Mostly in office (some remote allowed),4.0,0.0,0.0,Bachelor's (4-year) Degree,Computer Science and Engineering,Pursuing Bachelor's (4-year) Degree,Computer Science and Engineering,21.0,Male,Asian,United States of America,Medium cost of living
11/15/2019 14:10:35,US Dollar (USD),Hourly,14.0,14.0,9.0,9.0,,,No,Intern,Google Step Intern,Google ,Publicly-traded,IT,Mostly in office (some remote allowed),24.0,0.0,0.0,Some college/university (did not graduate),Computer Science,Pursuing Bachelor's (4-year) Degree,,20.0,Male,White,United States,High cost of living
11/18/2019 10:26:41,US Dollar (USD),Salary,108.0,85.0,10.0,13.0,0.0,0.0,No,Full-time,Techonology Development Program Engineer 1,AT&T,Publicly-traded,Telecommunications,Fully on-site position (never or almost-never remote),0.0,0.0,0.0,Bachelor's (4-year) Degree,Computer Engineering,Pursuing Bachelor's (4-year) Degree,,21.0,Male,White,United States,Medium cost of living
11/18/2019 23:04:05,US Dollar (USD),Salary,84.0,73.0,0.0,,,,No,Full-time,Jr Software Engineer II,,Privately-held,Defense,Mostly in office (some remote allowed),12.0,2.0,2.0,Bachelor's (4-year) Degree,math comp sci,Pursuing Master's Degree,computer science,23.0,Male,Asian,usa,High cost of living
11/19/2019 19:37:12,US Dollar (USD),Salary,142.0,112.0,26.0,,80.0,,No,Full-time,SDE,AMAZON,Publicly-traded,,Mostly in office (some remote allowed),3.0,0.0,0.0,Master's Degree,CS,Pursuing Master's Degree,,22.0,Female,Asian,Korea,High cost of living
11/20/2019 0:03:58,US Dollar (USD),Salary,165.0,110.0,50.0,,,,No,Full-time,Software Engineer,Microsoft,Publicly-traded,Tech,Mostly in office (some remote allowed),0.0,0.0,0.0,Bachelor's (4-year) Degree,Computer Science,Pursuing Bachelor's (4-year) Degree,,22.0,Male,White,United States,High cost of living
11/20/2019 11:27:38,US Dollar (USD),Salary,95.0,60.0,0.0,0.0,0.0,0.0,No,Full-time,Senior Developer,,Privately-held,Higher Education,Fully on-site position (never or almost-never remote),254.0,7.0,7.0,Master's Degree,Education,Pursuing Master's Degree,Divinity,40.0,Other,"White, Jewish",USA,High cost of living
11/20/2019 11:37:36,US Dollar (USD),Salary,170.0,170.0,0.0,0.0,0.0,0.0,Yes,Full-time,Director of Engineering,,Privately-held,Biotechnology,Fully remote,120.0,20.0,2.0,"Professional Degree (JD, MD, MBA, etc.)",Chemistry,Other,,33.0,Male,White,,High cost of living
11/21/2019 10:44:12,US Dollar (USD),Salary,130.0,13.0,2.3,,,,No,Full-time,Systems Engineer,,Publicly-traded,Services,Mostly Remote (sometimes in the office),240.0,26.0,26.0,Bachelor's (4-year) Degree,BFA,Other,,39.0,Male,White,United States,Medium cost of living
11/21/2019 17:24:44,US Dollar (USD),Salary,105.0,95.0,10.0,,,,No,Full-time,Software Engineer,EPIC Systems,Privately-held,Healthcare,Fully on-site position (never or almost-never remote),12.0,0.0,0.0,Bachelor's (4-year) Degree,Computer Science,Pursuing Bachelor's (4-year) Degree,Computer Science,22.0,Male,White,United States,Low cost of living
11/21/2019 22:15:51,US Dollar (USD),Salary,89.0,89.0,,4.9,,,No,Full-time,Data Engineer 2,,Privately-held,Finance,Mostly in office (some remote allowed),72.0,60.0,42.0,Bachelor's (4-year) Degree,Information Systems,Pursuing Technical/Vocational Certification,,27.0,Male,Black,United States,High cost of living
11/23/2019 0:44:22,US Dollar (USD),Salary,14.5,135.0,,,,,Yes,Full-time,Senior Software Engineer,,Privately-held,Software,Fully remote,126.0,12.0,12.0,Bachelor's (4-year) Degree,Social Sciences,"Pursuing Professional Degree (JD, MD, MBA, etc.)",,,Male,"White, Asian, Black, Hispanic/Latino",United States,High cost of living
11/25/2019 17:30:37,US Dollar (USD),Salary,69.0,69.0,,,,,No,Full-time,Business Analyst Developer,,Privately-held,Government,Mostly in office (some remote allowed),60.0,12.0,12.0,Bachelor's (4-year) Degree,Computer Science,Other,,31.0,Male,White,United States,Low cost of living
11/27/2019 4:19:54,US Dollar (USD),Salary,105.0,95.0,10.0,,,,No,Full-time,Software Developer,Epic Systems,Publicly-traded,Health,Fully on-site position (never or almost-never remote),6.0,0.0,0.0,Bachelor's (4-year) Degree,Computer Science,Pursuing Bachelor's (4-year) Degree,Comp Sci and Math,22.0,Male,White,United States,Low cost of living
11/27/2019 13:54:29,US Dollar (USD),Salary,168.0,135.0,30.0,,107.0,,No,Full-time,Deep Learning Engineer,NVIDIA,Publicly-traded,"Hardware, AI",Fully on-site position (never or almost-never remote),3.0,3.0,3.0,Bachelor's (4-year) Degree,Computer Science,Pursuing Master's Degree,,21.0,Male,Asian,Viet Nam,Medium cost of living
11/27/2019 13:57:52,US Dollar (USD),Salary,72.0,72.0,,,,,Yes,Full-time,Site Reliability Engineer ,,Privately-held,Wholesale ,Mostly in office (some remote allowed),32.0,1.0,1.0,High school / GED,High School,Pursuing Bachelor's (4-year) Degree,Computer Science,24.0,Male,White,USA,Low cost of living
12/1/2019 9:15:16,US Dollar (USD),Salary,57.5,59.0,1.0,,,,No,Full-time,Research Associate,J&J,Publicly-traded,Biotech,Fully on-site position (never or almost-never remote),24.0,1.0,1.0,Bachelor's (4-year) Degree,Biology,"Pursuing Professional Degree (JD, MD, MBA, etc.)",Biology,27.0,Male,Asian,USA,Medium cost of living
12/3/2019 16:29:58,US Dollar (USD),Salary,66.15,63.0,,3.15,,,No,Full-time,Software Development Engineer in Test,Vertafore,Privately-held,Insurance software,Fully on-site position (never or almost-never remote),15.0,9.0,9.0,Bachelor's (4-year) Degree,International Relations,Pursuing Master's Degree,,27.0,Male,White,US,Medium cost of living
12/3/2019 17:10:12,US Dollar (USD),Salary,51.0,50.0,0.0,0.0,0.0,0.0,Yes,Full-time,Programmer,,,,Mostly in office (some remote allowed),0.0,0.0,0.0,Associate's (2-year) Degree,Computer Science,Attending college/university courses (non-degree granting),,28.0,Male,White,USA,Medium cost of living
12/3/2019 21:31:27,US Dollar (USD),Salary,87.0,82.0,,5.0,,,No,Full-time,Senior IT Specialist,TD Bank,Publicly-traded,FinTech,Fully remote,108.0,24.0,12.0,High school / GED,General Studies,Other,,30.0,Male,White,,Low cost of living
12/4/2019 10:03:55,US Dollar (USD),Salary,87.0,80.0,0.0,7.0,0.0,0.0,No,Full-time,Data Engineer,DC Consulting Firm,Privately-held,Consulting,Mostly in office (some remote allowed),24.0,26.0,14.0,"Professional Degree (JD, MD, MBA, etc.)",Law,Pursuing Master's Degree,Computer Science,27.0,Male,White,US,High cost of living
12/5/2019 14:14:29,US Dollar (USD),Salary,255.0,160.0,147.0,,234.0,,Yes,Full-time,Software Engineer II,Amazon,Publicly-traded,Tech,Mostly in office (some remote allowed),60.0,0.0,0.0,Bachelor's (4-year) Degree,Computer Science,Other,,32.0,Male,White,USA,High cost of living
12/6/2019 16:33:37,US Dollar (USD),Salary,120.0,116.5,0.0,3.0,0.0,0.0,Yes,Full-time,Senior Front End Engineer,,Privately-held,Direct-to-consumer E-commerce,Fully remote,100.0,28.0,28.0,Master's Degree,Information Systems Management,Other,,35.0,Male,White,USA,Medium cost of living
12/8/2019 12:32:40,US Dollar (USD),Salary,38.4,38.4,,,,,No,Full-time,Software Engineer,,Privately-held,,Fully remote,12.0,12.0,10.0,Bachelor's (4-year) Degree,Computer Science,Pursuing Master's Degree,,27.0,Male,White,Israel,Medium cost of living
12/9/2019 12:37:52,US Dollar (USD),Salary,98.0,89.0,,8.9,15.0,12.0,Yes,Full-time,Senior Firmware Engineer,Western Digital,Publicly-traded,Electronic Storage,Mostly in office (some remote allowed),96.0,84.0,60.0,Bachelor's (4-year) Degree,Computer Science,Pursuing Master's Degree,Data Science,31.0,Female,White,USA,Medium cost of living
12/10/2019 15:34:26,US Dollar (USD),Salary,50.0,40.0,0.0,0.0,0.0,0.0,Yes,Full-time,Fullstack Developer,Woz-u,Privately-held,Education,Fully remote,84.0,24.0,12.0,Master's Degree,Computer Science,Pursuing Bootcamp / Nano Degree,,39.0,Male,White,America ,Low cost of living
12/10/2019 21:51:44,US Dollar (USD),Hourly,101.5,90.0,10.0,1.5,,,No,Full-time,Associate Software Engineer,,,Banking,Mostly in office (some remote allowed),0.0,0.0,0.0,Bachelor's (4-year) Degree,Computer Science,Other,,22.0,Male,White,USA,Medium cost of living
12/11/2019 1:03:07,US Dollar (USD),Salary,103.0,88.0,,2.0,,13.0,Yes,Full-time,Software Developer 2.5,Paycom,Publicly-traded,HR,Fully on-site position (never or almost-never remote),49.0,48.0,6.0,Bachelor's (4-year) Degree,Computer Science,Other,,29.0,Male,White,United States,Low cost of living
12/11/2019 2:26:38,US Dollar (USD),Hourly,3.6,0.0,0.0,0.0,0.0,0.0,No,Part-time,Teachers Assistant,,Privately-held,Education,Fully on-site position (never or almost-never remote),18.0,6.0,6.0,High school / GED,Diploma,Pursuing Bachelor's (4-year) Degree,Computer Science,20.0,Male,White,USA,Medium cost of living
12/11/2019 20:56:34,US Dollar (USD),Salary,126.0,120.0,40.0,6.0,0.0,0.0,Yes,Full-time,Software Lead,RELX,Publicly-traded,Energy,Fully remote,72.0,72.0,12.0,Bachelor's (4-year) Degree,Computer Engineering,Other,,28.0,Male,Asian,USA,Low cost of living
12/12/2019 7:57:35,US Dollar (USD),Salary,73.0,70.0,,,,,No,Full-time,Applications Developer ,First Source Bank,Publicly-traded,,Mostly in office (some remote allowed),9.0,3.0,3.0,Bachelor's (4-year) Degree,Computer Informations Systems,Other,,23.0,Female,Black,,Low cost of living
12/12/2019 15:16:28,US Dollar (USD),Salary,152.5,110.0,25.0,,70.0,,Yes,Full-time,Program Manager,Microsoft,Publicly-traded,Technology,Mostly in office (some remote allowed),24.0,0.0,0.0,Bachelor's (4-year) Degree,Systems Engineering,Other,,21.0,Male,White,United States,High cost of living
12/13/2019 0:26:53,US Dollar (USD),Salary,58.0,58.0,,,,,No,Full-time,Web Developer,The College of St. Scholastica,Privately-held,Education,Mostly in office (some remote allowed),4.0,4.0,4.0,Bachelor's (4-year) Degree,Computer Information Systems/Computer Science and Psychology,Pursuing Master's Degree,Applied Data Analytics,25.0,Male,White,United States,Medium cost of living
12/13/2019 1:42:40,US Dollar (USD),Salary,80.0,74.0,,,,,No,Full-time,Software Engineer,,Publicly-traded,Aerospace,Fully on-site position (never or almost-never remote),0.0,0.0,0.0,Bachelor's (4-year) Degree,Computer Science,Other,,24.0,Male,White,United States of America,Medium cost of living
12/13/2019 23:28:09,US Dollar (USD),Salary,7.0,7.0,,,,,No,Full-time,Software Engineer,Yash Technologies,Publicly-traded,Technology,Fully on-site position (never or almost-never remote),14.0,14.0,14.0,Bachelor's (4-year) Degree,Computer Science,Other,,24.0,Male,White,USA,Low cost of living
12/15/2019 15:03:05,US Dollar (USD),Salary,72.0,72.0,,,,,,Full-time,Fcg,Ford,Publicly-traded,,Fully on-site position (never or almost-never remote),3.0,3.0,3.0,Bachelor's (4-year) Degree,Business,Other,,21.0,Male,White,,Medium cost of living
12/15/2019 15:05:29,US Dollar (USD),Salary,51.0,51.0,,,,,Yes,Full-time,Software qa engineer,Auto-Owners insurance ,Privately-held,Insurance ,Fully on-site position (never or almost-never remote),15.0,12.0,12.0,Bachelor's (4-year) Degree,Business,Other,,23.0,Male,White,USA,Medium cost of living
12/17/2019 10:11:09,US Dollar (USD),Salary,150.0,110.0,15.0,20.0,,,No,Full-time,Network Security Architect,,Publicly-traded,Areospace,Mostly in office (some remote allowed),60.0,60.0,24.0,Bachelor's (4-year) Degree,Computer Information Systems,Attending college/university courses (non-degree granting),Computer Information Systems,24.0,Male,White,US,High cost of living
12/18/2019 19:44:08,US Dollar (USD),Salary,200.0,143.0,30.0,21.45,30.0,,No,Full-time,Software Engineer (L4),Google,Publicly-traded,Software,Fully on-site position (never or almost-never remote),84.0,1.0,1.0,Doctorate Degree,Computer Science,Other,,27.0,Male,White,USA,High cost of living
12/19/2019 14:45:50,US Dollar (USD),Salary,245.0,150.0,30.0,15.0,200.0,,Yes,Full-time,Software Engineer,LinkedIn,Publicly-traded,Social,Mostly in office (some remote allowed),24.0,15.0,15.0,Bachelor's (4-year) Degree,Computer science,Pursuing Master's Degree,Computer science,,,,,High cost of living
12/19/2019 16:54:29,US Dollar (USD),Salary,182.0,132.0,10.0,20.0,150.0,30.0,No,Full-time,Software Engineer,Google,Publicly-traded,,Fully on-site position (never or almost-never remote),36.0,16.0,16.0,Associate's (2-year) Degree,Associates of Arts and Sciences,Other,,25.0,Female,"White, Asian",USA,High cost of living
12/20/2019 20:13:25,US Dollar (USD),Salary,340.0,172.0,45.0,72.0,215.0,100.0,Yes,Full-time,Engineer,G,Publicly-traded,Tech,"50-50 (half the time in the office, half the time not)",120.0,12.0,12.0,Bachelor's (4-year) Degree,Economics,Other,CS,28.0,Male,White,USA,High cost of living
12/29/2019 14:34:52,US Dollar (USD),Salary,55.0,55.0,0.0,,,,Yes,Full-time,Software Engineer,,,,Mostly in office (some remote allowed),0.0,0.0,0.0,Bachelor's (4-year) Degree,Computer Science,Pursuing Bachelor's (4-year) Degree,,23.0,Male,Black,United States,Low cost of living
1/2/2020 6:29:01,US Dollar (USD),Salary,61.0,61.0,0.0,0.0,0.0,0.0,Yes,Full-time,Professional Services Engineer,,Privately-held,Telephony,Mostly Remote (sometimes in the office),36.0,36.0,36.0,Bachelor's (4-year) Degree,Management Information Systems,Pursuing Master's Degree,,26.0,Male,White,United States,Medium cost of living
1/2/2020 12:06:16,US Dollar (USD),Salary,90.0,80.0,0.0,10.0,0.0,,No,Full-time,Data Engineer,Consulting Firm,Privately-held,Consulting Firm,Mostly in office (some remote allowed),30.0,30.0,18.0,Master's Degree,Computer Science,Pursuing Master's Degree,,,,,,
1/3/2020 19:05:56,US Dollar (USD),Salary,146.0,141.0,0.0,5.0,,,No,Full-time,Cyber Security Researcher,,Privately-held,Government Contracting,Mostly in office (some remote allowed),36.0,18.0,18.0,Doctorate Degree,Computer Engineering,Other,,,Male,White,United States,High cost of living
1/3/2020 23:48:50,US Dollar (USD),Salary,126.5,115.0,,11.5,,,No,Full-time,Software Engineer,Rackspace,Privately-held,Cloud Computing ,Fully remote,60.0,6.0,6.0,Bachelor's (4-year) Degree,Architecture,Other,,28.0,Male,White,USA,Medium cost of living
1/5/2020 9:20:46,US Dollar (USD),Salary,110.0,90.0,,,,,Yes,Full-time,Software Engineer,,Privately-held,,Prefer Not to Answer,60.0,6.0,6.0,Bachelor's (4-year) Degree,Computer Science,Pursuing Master's Degree,,,,,,
1/5/2020 19:01:25,US Dollar (USD),Salary,125.0,105.0,,,,,Yes,Full-time,software engineer,,Privately-held,,"50-50 (half the time in the office, half the time not)",48.0,7.0,7.0,Some college/university (did not graduate),psych,Other,,34.0,Female,Black,usa,High cost of living
1/6/2020 18:25:11,US Dollar (USD),Salary,115.0,105.0,0.0,10.0,0.0,50.0,No,Full-time,Software Engineer,,Privately-held,IoT,Mostly in office (some remote allowed),109.0,54.0,26.0,Bachelor's (4-year) Degree,Computer Science,Other,,33.0,Male,White,USA,High cost of living
1/7/2020 23:50:39,US Dollar (USD),Salary,85.0,85.0,,,,,No,Full-time,DevOps Engineer III,Hyland Software,Privately-held,Software,Mostly in office (some remote allowed),82.0,82.0,36.0,Bachelor's (4-year) Degree,Computer Science and Engineering,Pursuing Master's Degree,Computer Science and Engineering,24.0,Male,White,United States of America,Medium cost of living
1/8/2020 11:07:41,US Dollar (USD),Salary,250.0,185.0,,,250.0,,No,Full-time,Staff Software Engineer,,Privately-held,,Fully on-site position (never or almost-never remote),108.0,3.0,3.0,Some college/university (did not graduate),Computer Science,Other,,31.0,Male,White,USA,High cost of living
1/9/2020 14:57:52,US Dollar (USD),Salary,130.0,120.0,,,,,No,Full-time,Lead Data Scientist,,Publicly-traded,,Mostly Remote (sometimes in the office),42.0,8.0,8.0,Master's Degree,Computer Science,Other,,,,,,Medium cost of living
1/15/2020 4:11:19,US Dollar (USD),Salary,190.0,150.0,0.0,0.0,40.0,40.0,Yes,Full-time,Software Engineer,Startup,Privately-held,Tech,Mostly in office (some remote allowed),24.0,0.0,0.0,Bachelor's (4-year) Degree,Computer Science,Other,,28.0,Male,White,US,Medium cost of living
1/16/2020 0:11:28,US Dollar (USD),Salary,80.0,80.0,,,,,No,Full-time,Associate Systems Developer,,Publicly-traded,Education,Mostly in office (some remote allowed),6.0,6.0,6.0,Bachelor's (4-year) Degree,Computer Science,Other,,22.0,Male,Asian,,Medium cost of living
1/20/2020 0:50:54,US Dollar (USD),Hourly,61.0,57.0,4.0,,,,No,Full-time,Associate Analyst,Infosys,Publicly-traded,IT Consulting,Mostly in office (some remote allowed),0.0,1.0,1.0,Bachelor's (4-year) Degree,Information Technology and Informatics,Other,,22.0,Male,"White, Black",United States,Medium cost of living
1/20/2020 12:11:35,US Dollar (USD),Salary,142.0,112.0,,,,,No,Full-time,Software development engineer I,Amazon,Publicly-traded,,Mostly in office (some remote allowed),3.0,0.0,0.0,Bachelor's (4-year) Degree,Computer Science BS,Pursuing Bachelor's (4-year) Degree,Computer Science BS,24.0,Male,White,United States,High cost of living
1/20/2020 13:41:32,US Dollar (USD),Salary,90.0,90.0,,,,,No,Full-time,software engineer,,Privately-held,,Fully on-site position (never or almost-never remote),5.0,5.0,5.0,Bachelor's (4-year) Degree,Computer Science,Other,,22.0,Other,Asian,USA,High cost of living
1/26/2020 22:23:57,US Dollar (USD),Salary,97.0,85.0,0.0,12.0,,,No,Full-time,Front End Developer,Bionic,Privately-held,Consulting,Fully on-site position (never or almost-never remote),24.0,7.0,7.0,Bachelor's (4-year) Degree,Film,Other,,28.0,Male,White,USA,High cost of living
1/27/2020 16:22:11,US Dollar (USD),Salary,90.0,90.0,0.0,0.0,0.0,,Yes,Full-time,Junior iOS Developer,,Privately-held,Health Tech,Mostly in office (some remote allowed),12.0,7.0,7.0,Bootcamp / Nano Degree,iOS Development,Other,,28.0,Male,White,US,Medium cost of living
1/30/2020 20:54:03,US Dollar (USD),Salary,78.158,74.6,0.0,3.558,0.0,0.0,No,Full-time,Data Engineer,3M,Publicly-traded,Manufacturing and R&D,Mostly in office (some remote allowed),32.0,32.0,15.0,Bachelor's (4-year) Degree,Computer Information Systems,Other,Computer Information Systems,24.0,Male,White,United States,Medium cost of living
1/30/2020 22:54:02,US Dollar (USD),Salary,76.0,76.0,0.0,0.0,0.0,0.0,No,Full-time,Computer Scientist,Department of the Navy,Publicly-traded,Defense,Fully on-site position (never or almost-never remote),36.0,36.0,12.0,Bachelor's (4-year) Degree,Computer Science,Other,Computer Science,22.0,Other,White,USA,Medium cost of living
1/31/2020 1:03:17,US Dollar (USD),Salary,160.0,120.0,25.0,,,,No,Full-time,Research Engineer,Amazon,Publicly-traded,A lot,Mostly in office (some remote allowed),48.0,28.0,12.0,Doctorate Degree,Computer science,Other,Why is this a required question?,31.0,Male,"White, Native American or Alaskan Native",United States,High cost of living
1/31/2020 21:24:48,US Dollar (USD),Salary,117.0,102.0,,15.0,,,No,Full-time,Senior Developer,,Privately-held,,Fully remote,24.0,24.0,1.0,Bachelor's (4-year) Degree,Computer Science,Pursuing Master's Degree,,25.0,Male,Asian,USA,Medium cost of living
2/6/2020 17:52:51,US Dollar (USD),Salary,77.0,77.0,0.0,,,,Yes,Full-time,System Admin,,Privately-held,Healthcare,Fully on-site position (never or almost-never remote),240.0,36.0,36.0,High school / GED,computer science and electrical engineering,Pursuing Associate's (2-year) Degree,,41.0,Male,White,USA,Medium cost of living
2/7/2020 11:32:31,US Dollar (USD),Salary,49.95,0.008,,,,,No,Full-time,IT Specialist II,Hargrove C+A,Privately-held,Contracting,Mostly in office (some remote allowed),6.0,6.0,6.0,Bachelor's (4-year) Degree,Computer Science,Other,,22.0,Male,White,USA,Low cost of living
2/10/2020 12:02:37,US Dollar (USD),Salary,204.0,166.0,40.0,26.4,135.0,70.0,Yes,Full-time,Senior Software Engineer,Cisco,Publicly-traded,Networking,Mostly in office (some remote allowed),120.0,48.0,48.0,Bachelor's (4-year) Degree,Computer Science,Other,,40.0,Male,Asian,United States,High cost of living
2/10/2020 18:47:06,US Dollar (USD),Salary,260.0,220.0,30.0,,100.0,,No,Full-time,Lead Data Scientist,,Privately-held,,Mostly in office (some remote allowed),96.0,13.0,13.0,Bachelor's (4-year) Degree,Mathematics,Other,,,Male,,,High cost of living
2/11/2020 0:44:28,US Dollar (USD),Salary,125.0,125.0,,,,,Yes,Full-time,Software Engineer,,Privately-held,,Fully remote,42.0,42.0,42.0,Bachelor's (4-year) Degree,philosophy,Other,,26.0,Male,,United States,Medium cost of living
2/12/2020 2:32:47,US Dollar (USD),Salary,165.0,128.0,30.0,,95.0,,No,Full-time,SDE 1,Amazon,Publicly-traded,Cloud Computing,Fully on-site position (never or almost-never remote),20.0,0.0,9.0,High school / GED,N/A ,Pursuing Bachelor's (4-year) Degree,Data Science,22.0,Male,,USA,High cost of living
2/12/2020 18:58:40,US Dollar (USD),Salary,80.0,80.0,0.0,0.0,0.0,,No,Full-time,Mobile Developer,,Privately-held,,Fully on-site position (never or almost-never remote),30.0,24.0,24.0,Bachelor's (4-year) Degree,Computer Science,Pursuing Master's Degree,,,Male,Hispanic/Latino,United States,High cost of living
2/15/2020 10:05:22,US Dollar (USD),Salary,145.0,130.0,0.0,5.0,10.0,10.0,No,Full-time,Front End Developer,HERE,Privately-held,Automotive / Transportation,Fully on-site position (never or almost-never remote),144.0,24.0,24.0,Bachelor's (4-year) Degree,Computer Science,Other,,,Male,White,,Medium cost of living
2/16/2020 1:03:24,US Dollar (USD),Salary,144.0,112.0,26.0,,4.0,,No,Full-time,Software Development Engineer,,,,Fully on-site position (never or almost-never remote),36.0,0.0,0.0,Bachelor's (4-year) Degree,Computer Engineer,Pursuing Bachelor's (4-year) Degree,,,,,,
2/16/2020 14:33:54,US Dollar (USD),Salary,165.0,135.0,0.0,30.0,30.0,10.0,Yes,Full-time,Solutions Engineer,Startup,Privately-held,Intelligent Automation,Mostly in office (some remote allowed),60.0,24.0,24.0,Bachelor's (4-year) Degree,Computer Science,Pursuing Master's Degree,Computer Science,26.0,Male,Asian,USA,High cost of living
2/16/2020 15:39:09,US Dollar (USD),Salary,135.0,120.0,,,50.0,,No,Full-time,ICT2,Apple Inc.,Publicly-traded,Software,Fully on-site position (never or almost-never remote),8.0,8.0,8.0,Bachelor's (4-year) Degree,Computer Science,Pursuing Master's Degree,,22.0,Male,Asian,USA,High cost of living
2/16/2020 20:44:14,US Dollar (USD),Salary,135.5,133.0,4.5,2.5,15.0,,No,Full-time,Software engineer,Justworks,Privately-held,Saas,Mostly in office (some remote allowed),36.0,18.0,18.0,Bachelor's (4-year) Degree,Business,Other,,36.0,Male,Hispanic/Latino,Usa,High cost of living
2/17/2020 18:23:32,US Dollar (USD),Salary,145.0,125.0,10.0,19.0,,,Yes,Full-time,Senior Solutions Consultant,,Privately-held,Insurance,Fully on-site position (never or almost-never remote),108.0,24.0,24.0,Bachelor's (4-year) Degree,Computer Science,Pursuing Master's Degree,,31.0,Male,White,USA,High cost of living
2/18/2020 12:38:51,US Dollar (USD),Salary,72.0,71.5,,,,,No,Full-time,Systems Analyst / Programmer,,Publicly-traded,Healthcare,"50-50 (half the time in the office, half the time not)",84.0,84.0,12.0,Bachelor's (4-year) Degree,Computer Science,Pursuing Master's Degree,,29.0,Male,White,USA,Medium cost of living
2/25/2020 23:23:46,US Dollar (USD),Salary,135.0,125.0,15.0,,50.0,50.0,No,Full-time,Hardware Engineer,Apple,Publicly-traded,Technology,Mostly in office (some remote allowed),0.0,0.0,0.0,Bachelor's (4-year) Degree,Computer Engineering,Pursuing Master's Degree,Electrical Engineering,24.0,Male,White,USA,High cost of living
